crate	source_path	lines	status	baseline_url
temm1e-distill	crates/temm1e-distill/src/backends/unsloth.rs	323	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/backends/unsloth.rs
temm1e-distill	crates/temm1e-distill/src/collector.rs	427	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/collector.rs
temm1e-distill	crates/temm1e-distill/src/config.rs	468	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/config.rs
temm1e-distill	crates/temm1e-distill/src/curator.rs	655	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/curator.rs
temm1e-distill	crates/temm1e-distill/src/engine/evaluator.rs	289	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/engine/evaluator.rs
temm1e-distill	crates/temm1e-distill/src/engine/graduation.rs	73	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/engine/graduation.rs
temm1e-distill	crates/temm1e-distill/src/engine/mod.rs	7	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/engine/mod.rs
temm1e-distill	crates/temm1e-distill/src/engine/monitor.rs	97	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/engine/monitor.rs
temm1e-distill	crates/temm1e-distill/src/engine/router.rs	86	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/engine/router.rs
temm1e-distill	crates/temm1e-distill/src/engine/shadow.rs	77	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/engine/shadow.rs
temm1e-distill	crates/temm1e-distill/src/engine/state_machine.rs	307	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/engine/state_machine.rs
temm1e-distill	crates/temm1e-distill/src/engine/trainer.rs	455	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/engine/trainer.rs
temm1e-distill	crates/temm1e-distill/src/judge/behavior.rs	379	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/judge/behavior.rs
temm1e-distill	crates/temm1e-distill/src/judge/embedding.rs	144	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/judge/embedding.rs
temm1e-distill	crates/temm1e-distill/src/judge/mod.rs	2	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/judge/mod.rs
temm1e-distill	crates/temm1e-distill/src/lib.rs	849	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/lib.rs
temm1e-distill	crates/temm1e-distill/src/scorer.rs	118	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/scorer.rs
temm1e-distill	crates/temm1e-distill/src/stats/beta.rs	65	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/stats/beta.rs
temm1e-distill	crates/temm1e-distill/src/stats/cusum.rs	194	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/stats/cusum.rs
temm1e-distill	crates/temm1e-distill/src/stats/entropy.rs	94	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/stats/entropy.rs
temm1e-distill	crates/temm1e-distill/src/stats/mod.rs	15	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/stats/mod.rs
temm1e-distill	crates/temm1e-distill/src/stats/power.rs	82	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/stats/power.rs
temm1e-distill	crates/temm1e-distill/src/stats/sprt.rs	245	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/stats/sprt.rs
temm1e-distill	crates/temm1e-distill/src/stats/thompson.rs	209	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/stats/thompson.rs
temm1e-distill	crates/temm1e-distill/src/stats/wilson.rs	124	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/stats/wilson.rs
temm1e-distill	crates/temm1e-distill/src/store.rs	1136	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/store.rs
temm1e-distill	crates/temm1e-distill/src/types.rs	474	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-distill/src/types.rs
temm1e-filestore	crates/temm1e-filestore/src/lib.rs	127	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-filestore/src/lib.rs
temm1e-filestore	crates/temm1e-filestore/src/local.rs	636	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-filestore/src/local.rs
temm1e-filestore	crates/temm1e-filestore/src/s3.rs	430	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-filestore/src/s3.rs
temm1e-gateway	crates/temm1e-gateway/src/dashboard.rs	718	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-gateway/src/dashboard.rs
temm1e-gateway	crates/temm1e-gateway/src/health.rs	113	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-gateway/src/health.rs
temm1e-gateway	crates/temm1e-gateway/src/identity.rs	864	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-gateway/src/identity.rs
temm1e-gateway	crates/temm1e-gateway/src/lib.rs	15	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-gateway/src/lib.rs
temm1e-gateway	crates/temm1e-gateway/src/router.rs	29	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-gateway/src/router.rs
temm1e-gateway	crates/temm1e-gateway/src/server.rs	117	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-gateway/src/server.rs
temm1e-gateway	crates/temm1e-gateway/src/session.rs	315	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-gateway/src/session.rs
temm1e-gateway	crates/temm1e-gateway/src/setup_tokens.rs	183	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-gateway/src/setup_tokens.rs
temm1e-gaze	crates/temm1e-gaze/src/desktop_controller.rs	582	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-gaze/src/desktop_controller.rs
temm1e-gaze	crates/temm1e-gaze/src/diff.rs	224	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-gaze/src/diff.rs
temm1e-gaze	crates/temm1e-gaze/src/input.rs	569	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-gaze/src/input.rs
temm1e-gaze	crates/temm1e-gaze/src/lib.rs	30	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-gaze/src/lib.rs
temm1e-gaze	crates/temm1e-gaze/src/libei.rs	319	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-gaze/src/libei.rs
temm1e-gaze	crates/temm1e-gaze/src/overlay.rs	470	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-gaze/src/overlay.rs
temm1e-gaze	crates/temm1e-gaze/src/platform/mod.rs	168	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-gaze/src/platform/mod.rs
temm1e-hive	crates/temm1e-hive/src/blackboard.rs	773	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-hive/src/blackboard.rs
temm1e-hive	crates/temm1e-hive/src/config.rs	302	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-hive/src/config.rs
temm1e-hive	crates/temm1e-hive/src/dag.rs	318	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-hive/src/dag.rs
temm1e-hive	crates/temm1e-hive/src/lib.rs	807	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-hive/src/lib.rs
temm1e-hive	crates/temm1e-hive/src/pheromone.rs	511	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-hive/src/pheromone.rs
temm1e-hive	crates/temm1e-hive/src/queen.rs	417	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-hive/src/queen.rs
temm1e-hive	crates/temm1e-hive/src/selection.rs	314	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-hive/src/selection.rs
temm1e-hive	crates/temm1e-hive/src/types.rs	585	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-hive/src/types.rs
temm1e-hive	crates/temm1e-hive/src/worker.rs	542	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-hive/src/worker.rs
temm1e-mcp	crates/temm1e-mcp/src/bridge.rs	196	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-mcp/src/bridge.rs
temm1e-mcp	crates/temm1e-mcp/src/client.rs	237	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-mcp/src/client.rs
temm1e-mcp	crates/temm1e-mcp/src/config.rs	292	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-mcp/src/config.rs
temm1e-mcp	crates/temm1e-mcp/src/jsonrpc.rs	213	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-mcp/src/jsonrpc.rs
temm1e-mcp	crates/temm1e-mcp/src/lib.rs	41	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-mcp/src/lib.rs
temm1e-mcp	crates/temm1e-mcp/src/manager.rs	468	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-mcp/src/manager.rs
temm1e-mcp	crates/temm1e-mcp/src/mcp_manage.rs	329	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-mcp/src/mcp_manage.rs
temm1e-mcp	crates/temm1e-mcp/src/self_add.rs	241	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-mcp/src/self_add.rs
temm1e-mcp	crates/temm1e-mcp/src/self_extend.rs	384	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-mcp/src/self_extend.rs
temm1e-mcp	crates/temm1e-mcp/src/transport/http.rs	187	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-mcp/src/transport/http.rs
temm1e-mcp	crates/temm1e-mcp/src/transport/mod.rs	67	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-mcp/src/transport/mod.rs
temm1e-mcp	crates/temm1e-mcp/src/transport/stdio.rs	370	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-mcp/src/transport/stdio.rs
temm1e-memory	crates/temm1e-memory/src/failover.rs	1212	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-memory/src/failover.rs
temm1e-memory	crates/temm1e-memory/src/lib.rs	47	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-memory/src/lib.rs
temm1e-memory	crates/temm1e-memory/src/markdown.rs	453	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-memory/src/markdown.rs
temm1e-memory	crates/temm1e-memory/src/search.rs	223	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-memory/src/search.rs
temm1e-memory	crates/temm1e-memory/src/sqlite.rs	1827	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-memory/src/sqlite.rs
temm1e-memory	crates/temm1e-memory/src/sqlite_usage.rs	350	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-memory/src/sqlite_usage.rs
temm1e-observable	crates/temm1e-observable/src/file_logger.rs	133	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-observable/src/file_logger.rs
temm1e-observable	crates/temm1e-observable/src/lib.rs	127	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-observable/src/lib.rs
temm1e-observable	crates/temm1e-observable/src/metrics.rs	371	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-observable/src/metrics.rs
temm1e-observable	crates/temm1e-observable/src/otel.rs	160	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-observable/src/otel.rs
temm1e-perpetuum	crates/temm1e-perpetuum/src/bug_reporter.rs	333	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-perpetuum/src/bug_reporter.rs
temm1e-perpetuum	crates/temm1e-perpetuum/src/chronos.rs	291	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-perpetuum/src/chronos.rs
temm1e-perpetuum	crates/temm1e-perpetuum/src/cognitive.rs	336	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-perpetuum/src/cognitive.rs
temm1e-perpetuum	crates/temm1e-perpetuum/src/conscience.rs	360	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-perpetuum/src/conscience.rs
temm1e-perpetuum	crates/temm1e-perpetuum/src/cortex.rs	800	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-perpetuum/src/cortex.rs
temm1e-perpetuum	crates/temm1e-perpetuum/src/lib.rs	355	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-perpetuum/src/lib.rs
temm1e-perpetuum	crates/temm1e-perpetuum/src/log_scanner.rs	230	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-perpetuum/src/log_scanner.rs
temm1e-perpetuum	crates/temm1e-perpetuum/src/monitor.rs	208	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-perpetuum/src/monitor.rs
temm1e-perpetuum	crates/temm1e-perpetuum/src/parking.rs	110	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-perpetuum/src/parking.rs
temm1e-perpetuum	crates/temm1e-perpetuum/src/pulse.rs	230	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-perpetuum/src/pulse.rs
temm1e-perpetuum	crates/temm1e-perpetuum/src/self_work.rs	645	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-perpetuum/src/self_work.rs
temm1e-perpetuum	crates/temm1e-perpetuum/src/store.rs	789	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-perpetuum/src/store.rs
temm1e-perpetuum	crates/temm1e-perpetuum/src/tools.rs	577	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-perpetuum/src/tools.rs
temm1e-perpetuum	crates/temm1e-perpetuum/src/tracing_ext.rs	105	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-perpetuum/src/tracing_ext.rs
temm1e-perpetuum	crates/temm1e-perpetuum/src/types.rs	256	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-perpetuum/src/types.rs
temm1e-perpetuum	crates/temm1e-perpetuum/src/volition.rs	244	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-perpetuum/src/volition.rs
temm1e-providers	crates/temm1e-providers/src/anthropic.rs	1041	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-providers/src/anthropic.rs
temm1e-providers	crates/temm1e-providers/src/gemini.rs	551	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-providers/src/gemini.rs
temm1e-providers	crates/temm1e-providers/src/lib.rs	273	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-providers/src/lib.rs
temm1e-providers	crates/temm1e-providers/src/openai_compat.rs	2374	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-providers/src/openai_compat.rs
temm1e-providers	crates/temm1e-providers/src/rate_limit.rs	96	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-providers/src/rate_limit.rs
temm1e-skills	crates/temm1e-skills/src/lib.rs	982	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-skills/src/lib.rs
temm1e-test-utils	crates/temm1e-test-utils/src/lib.rs	676	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-test-utils/src/lib.rs
temm1e-tools	crates/temm1e-tools/src/browser.rs	4139	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/browser.rs
temm1e-tools	crates/temm1e-tools/src/browser_observation.rs	546	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/browser_observation.rs
temm1e-tools	crates/temm1e-tools/src/browser_pool.rs	397	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/browser_pool.rs
temm1e-tools	crates/temm1e-tools/src/browser_session.rs	1197	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/browser_session.rs
temm1e-tools	crates/temm1e-tools/src/check_messages.rs	89	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/check_messages.rs
temm1e-tools	crates/temm1e-tools/src/code_edit.rs	500	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/code_edit.rs
temm1e-tools	crates/temm1e-tools/src/code_glob.rs	513	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/code_glob.rs
temm1e-tools	crates/temm1e-tools/src/code_grep.rs	777	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/code_grep.rs
temm1e-tools	crates/temm1e-tools/src/code_patch.rs	488	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/code_patch.rs
temm1e-tools	crates/temm1e-tools/src/code_snapshot.rs	595	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/code_snapshot.rs
temm1e-tools	crates/temm1e-tools/src/credential_scrub.rs	461	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/credential_scrub.rs
temm1e-tools	crates/temm1e-tools/src/custom_tools.rs	858	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/custom_tools.rs
temm1e-tools	crates/temm1e-tools/src/desktop_tool.rs	506	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/desktop_tool.rs
temm1e-tools	crates/temm1e-tools/src/engram_tool.rs	381	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/engram_tool.rs
temm1e-tools	crates/temm1e-tools/src/file.rs	612	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/file.rs
